Ticker,Latest_Price,Latest_Volume,Latest_Est_Market_Cap,Last_Week_Price_Change,Last_Week_Average,Last_Week_Volatility,Last_Month_Price_Change,Last_Month_Average,Last_Month_Volatility,Last_3Months_Price_Change,Last_3Months_Average,Last_3Months_Volatility,Total_Return,CAGR,Label,End_date
CHK,57.987098693847656,33033700,1915528422.1229553,-0.033543746680005454,58.59640655517578,0.010050331889139574,-0.046834497949915725,59.43520282563709,0.011868342214556326,-0.0020554376662874937,59.734489864773224,0.01376867311280521,-0.8112395455733035,-12.94402050644422,1,2018-03-19
TWX,17.19148063659668,117442904,2019017410.0216827,-0.038723194583831486,17.667262268066406,0.035186618993238106,0.006811089693924877,17.319113322666713,0.017240460883196147,-0.10444191805680898,17.800946492997426,0.014777052927985158,3.2627452046825804,6.676892448157079,1,2018-06-15
DIGI,7.000256061553955,1159400,8116096.8777656555,0.009485404937666829,6.964773464202881,0.005966435905398105,0.03714245041718901,6.7861255918230325,0.01298306704773101,0.0580789489179964,6.705979385073223,0.009006208173730249,0.2018452481287225,7.137918983802005,1,1998-08-28
ATO,127.06999969482422,2631100,334333876.197052,-0.050724644289313295,131.81999969482422,0.016977684144347714,-0.08470793042660531,134.17380886986143,0.019026081931923525,-0.08928594277030465,138.90853167337085,0.015658532803620756,0.6905093446176604,9.560809032814133,0,None
MYL,7.144619464874268,38710200,276569648.4091759,0.034838774287455736,6.6867225646972654,0.07196852603588727,0.314754314421312,6.027662890298026,0.06087173732826816,0.23006157633648136,5.88470262951321,0.042462392683408436,-0.4974836878053035,-4.071276022045367,1,2020-11-17
REG,162.41000366210938,261200,42421492.95654297,-0.021626483963196535,165.21999816894532,0.018191349663318507,0.08941509033626756,152.64476158505394,0.023704374450761942,0.18755491507416902,146.0939689515129,0.018854883159966085,1.7225779370625391,13.87920018068507,0,None
JNS,30.749847412109375,1572619,48357794.28738403,-0.03953441376588764,31.37261505126953,0.010666031386119344,0.04183071107840347,30.65963281903948,0.03314058063955687,0.16060909139142507,28.613710342891633,0.030524063224770002,3.5176445797004265,14.210369918605492,1,2011-11-23
FCN,9.96705722808838,5495460,54773564.31467057,-0.08311703556161694,10.732233047485352,0.038096001538378194,-0.011203977732824947,10.34150995526995,0.03800561988919485,-0.2562397068801271,11.601184996347579,0.03114352686901734,1.5360320609333906,40.06572981077816,1,1998-10-02
AKS,21.436878204345703,4365674,93586421.81787872,-0.008004475282721555,21.362558364868164,0.013834413367031314,-0.10077928848491473,22.6446959177653,0.030989264279763284,-0.045363645413487544,22.379377546764555,0.04008984501286112,-0.059319833656990256,-1.7457618948048426,1,2011-12-19
DXC,46.34483337402344,2550000,118179325.10375977,-0.003107682983677628,46.36822738647461,0.002556638436375154,-0.047897144534680774,46.90857751028879,0.009997751121695108,0.0030780053072473486,47.55465801178463,0.009551671743717061,6.9567504269525715,10.986542988786407,1,2015-12-01
CITGQ,20.818666458129883,17814220,370868304.3917465,-0.021505060169721656,20.95592918395996,0.044562706264680216,-0.09900960186211127,21.766452698480514,0.04286810793715456,-0.11074922733191944,24.751443075755287,0.04376478738170456,-0.9249847082569089,-42.11121550093044,1,2009-07-27
CF,294.1329040527344,917170,269769875.6100464,0.006047675995377554,293.5898681640625,0.005521697749740225,0.05767500067763473,284.62498546781995,0.0089339363797622,-0.0005048213655169053,285.83670479910717,0.008961300883139744,0.1291255713050433,2.9433144706141334,1,2004-09-01
AAL_2,127.06999969482422,2631100,334333876.197052,-0.050724644289313295,131.81999969482422,0.016977684144347714,-0.08470793042660531,134.17380886986143,0.019026081931923525,-0.08928594277030465,138.90853167337085,0.015658532803620756,2.2636303434799823,13.03914985443766,0,None
VIAB,178.10952758789062,10650400,1896937712.6220703,-0.020447879231785038,180.11547241210937,0.007394304511557375,0.0256988276935325,177.83719090053015,0.007428809223449617,-0.026044492312796243,174.93980431935145,0.01168130282920528,12.912764569464716,25.22027098354316,1,2019-12-05
FLIR,9.412943840026855,56598500,532758501.92976,-0.022842674018076967,9.452062034606934,0.01756444142950636,-0.05637259096343298,9.635702496483212,0.02920289681644016,0.008733710587823898,9.893130468943763,0.026080584309433278,5.926244090743307,16.96633317293832,1,2021-05-14
L,83.66999816894531,937800,78465724.28283691,0.005528170767141543,83.17200012207032,0.006917547714468465,0.022610590088258352,81.0942858741397,0.01833047523545793,0.06116907478290958,79.99122219993954,0.013230962124025346,7.112911928551474,7.526322511782624,0,None
RIG,22.79680061340332,1466300,33426948.73943329,0.056581217888197,22.23137969970703,0.05008922069649226,0.17057084197519018,21.92816934131441,0.059385664227763243,-0.44015093141197353,26.879064045255145,0.053494764501832166,0.7445638600932091,6.413551494200953,1,2008-12-19
SRE,26.11000061035156,4281900,111800411.61346434,-0.039367170081321394,27.20800018310547,0.02723607399454119,-0.009484066548231609,26.541428611392067,0.024199385394075595,0.08791669209798163,24.875396819341752,0.025263069598004596,-0.38564704446231624,-13.419638612538575,0,None
LDOS,44.81326675415039,1330400,59619570.08972168,0.009361542058331201,44.73014373779297,0.004123361163646127,0.034321698391216446,43.27147420247396,0.008103612660140893,0.09917649217460316,43.14432107834589,0.008105203331638937,0.3473098826871308,8.28323903534871,1,2013-09-23
RAI,56.713134765625,856000,48546443.359375,-0.008361984566286833,56.965572357177734,0.004718832142192288,0.055904153755812196,56.75569407145182,0.008957725527182927,0.06684164381501276,53.682130722772506,0.01041866222009239,2.780846565091809,9.354005721654612,1,2017-07-25
POM,9.880000114440918,6522900,64446252.746486664,-0.04633200368177213,10.17400016784668,0.020147506365575742,-0.025641047345037568,10.274285816010975,0.031681264518392746,-0.30373499601089915,10.267777768392412,0.04240956691003525,-0.4328358168100043,-11.218615681697376,1,2016-03-24
DF,36.717533111572266,7343600,269638876.1581421,-0.03629212882410647,37.47367858886719,0.009915018369981068,-0.029629560179458347,37.69542076474144,0.009236462005861222,0.06896102132162371,36.61992378840371,0.007842403713912935,1.2220300751358977,11.840471540010045,1,2013-05-24
KEYS,80.56999969482422,3846300,309896389.8262024,-0.006535126871377155,80.94599914550781,0.0027078129327786672,-0.0059223113986444625,80.86095210484096,0.0025160932659411637,0.010507759415722915,80.57826039147756,0.001955761602660649,0.6576396828775342,8.75797599137227,0,None
KATE,22.93622398376465,3023429,69346044.74300957,-0.047961188138627854,23.766029357910156,0.03044199600120366,-0.1822136374313325,25.96133041381836,0.03682523367599659,-0.2430180279141653,28.502512825859917,0.03071721793687076,0.47830463407796314,3.074466381417884,1,2008-12-02
PNW,8.380000114440918,75530121,632942422.6237364,0.01946470099932767,8.32800006866455,0.014361735367328885,0.03584671895961089,8.467142831711541,0.019694682867157184,0.03712873682766845,8.536666658189562,0.02130532493577633,-0.518943738361697,-9.171334883880778,0,None
DG,21.120948791503903,4048800,85514497.467041,-0.0013899518914142009,21.204753112792968,0.004708278167219642,0.05469911178650856,20.57156499226888,0.01550351311688619,-0.03666028265664713,21.420278942774214,0.01252172104525107,2.2224240902642842,13.956719250780857,1,2007-07-09
PPL,8.380000114440918,75530121,632942422.6237364,0.01946470099932767,8.32800006866455,0.014361735367328885,0.03584671895961089,8.467142831711541,0.019694682867157184,0.03712873682766845,8.536666658189562,0.02130532493577633,-0.518943738361697,-9.171334883880778,0,None
APCC,21.103729248046875,4033230,85116193.9151001,0.008264273025555002,20.993532562255858,0.006636572703041605,0.0021299865092702912,20.75379807608468,0.010642325952242725,-0.0588570731563752,21.29247232467409,0.012714269968892857,-0.5210955990732886,-10.42647886071203,1,2007-02-15
AMD,33.936153411865234,14947276,507253051.42549133,0.06996310280867511,32.54486923217773,0.013892050545431472,0.08713753895450546,31.387730734688894,0.011620618636818113,0.2360117021651284,30.150452992272754,0.01101949821481225,0.27768076935229524,1.7897933712154757,1,2013-09-23
SEDG,17.549999237060547,6737400,118241364.85977173,0.01562491549110307,17.1060001373291,0.03516498867694667,0.05786612873074055,16.572381019592285,0.023888784506203544,0.20370365767461218,16.186666655162025,0.03437168682731176,-0.6429298333221829,-43.18631770509314,1,2023-10-18
UHS,17.34000015258789,17369800,301192334.65042114,-0.14158418328373282,18.945999908447266,0.03401126227671725,-0.21573949914458293,20.450952348254976,0.037146867410873384,0.018801391669660675,19.886984174213712,0.03929435410582997,-0.7463057711822303,-28.094566941075307,0,None
HBAN,152.94000244140625,499800,76439413.22021484,-0.028458872949109485,157.0279998779297,0.018520782467430563,-0.006431431699345239,152.84761846633185,0.028375143985327197,0.07022812994775217,150.952638656374,0.02072565193999339,4.613159210792326,12.17796265564779,0,None
DHR,57.630001068115234,5808200,334726572.2038269,-0.008942398007199577,57.11600036621094,0.019320072931772382,-0.03821757628185164,58.58190482003348,0.015986044100366397,0.035954523314868723,57.63695877317398,0.013235130131049756,6.297287039466156,7.9578797185090755,0,None
ROL,162.41000366210938,261200,42421492.95654297,-0.021626483963196535,165.21999816894532,0.018191349663318507,0.08941509033626756,152.64476158505394,0.023704374450761942,0.18755491507416902,146.0939689515129,0.018854883159966085,1.7382474468420646,17.881935374517898,0,None
CHRS,180.03994750976562,2000920,360245531.77124023,0.1467505893096403,170.5935791015625,0.10404410164714334,0.18398305691068984,162.5563012985956,0.046069311022239226,0.3275748933245782,146.41648222908142,0.03106957067291818,2.408278489193956,71.47622209158129,1,1998-04-08
BHGE,48.49590301513672,256400,12434349.533081055,0.023818917501741744,48.09454345703125,0.013237396711112168,-0.04324016128889023,47.52178991408575,0.016368824748043586,0.0033553805263860734,45.46729006086077,0.022590074682944352,14.512335951279718,12.223437613767008,1,2019-10-18
OXY,56.540000915527344,7983200,451370135.3088379,-0.019254129765344182,56.83600082397461,0.010236856680970598,-0.12235298771168104,59.613880884079705,0.013022656079935736,-0.05428571610875418,61.010262625558035,0.010683341414467149,27.63367260256514,12.331026446274906,0,None
MEE,8.10286808013916,4111400,33314131.824684143,-0.03869653330002448,8.171536827087403,0.045868727898104616,-0.03278688151354051,8.789550826663064,0.036084000330205465,0.08755759247916943,8.368820235842751,0.03578259202277678,0.026086457704971883,0.5171918667306041,1,2000-12-22
HFC,77.9990463256836,344900,26901871.07772827,0.0002545766811477945,78.33070678710938,0.01585969799056439,-0.018247825061950745,77.46757144019718,0.017451115661782687,-0.08927540786663278,81.49200003487724,0.018797199755525174,-0.045056539129037745,-1.5453072829104797,1,2021-06-04
MKG,7.656524658203125,4667800,35739125.79956055,0.056872301196537,7.591287517547608,0.074816456068277,0.027650617519172492,7.433349609375,0.03684683997403758,0.1861710340136396,7.308070568811326,0.030658905410349605,-0.03043430689461863,-0.6405613677059607,1,2000-10-18
WMT,38.220001220703125,3260300,124608669.9798584,0.011914237688259145,38.486000061035156,0.025324643168779123,-0.2679562939875665,42.58952404203869,0.03839385682514184,-0.09559861006363396,47.02904764811198,0.036356427111894754,0.01325556690930244,0.13027140637518198,0,None
LM,43.37062072753906,971600,42138895.09887695,0.013578902727664259,42.94029083251953,0.004208428073611222,0.07857965018052777,41.94161188034784,0.007472571687106809,0.0827250314003504,40.34989596170092,0.011108619843232026,0.3906224352430598,3.157594647709505,1,2016-12-02
TRV,22.68000030517578,40191500,911543232.2654724,0.01658452927344207,22.337999725341795,0.011636422317718735,0.03798626586798372,22.13619059608096,0.015951006064377205,0.16367370813337898,21.492857161022368,0.012942208212722258,4.623661195143378,6.169045450712418,0,None
MWV,45.55469512939453,4314500,196545732.1357727,-0.02110729179320992,45.92337875366211,0.023079547374452846,-0.02316819035945975,46.49021693638393,0.011673257082619057,0.0031781601852208874,45.31425663781545,0.014317689467260546,4.768711288363829,9.413128311856077,1,2015-07-02
CFL,161.27891540527344,916460,147805674.8123169,-0.057692069379832144,167.5325469970703,0.013389178148920546,-0.012096555602039668,169.23313831147692,0.0476400228562135,0.24342806549988347,154.92218332442027,0.029410855579614287,2.053119188513571,61.605583041560564,1,1998-04-28
MAY,19.82891273498535,5044600,100028933.1829071,-0.019471247596676445,20.020166397094727,0.00798882911143762,-0.07077886615307746,20.70256078810919,0.013903579047789221,0.047210840401914665,20.618994425213526,0.014048534529330806,1.5109861945479965,10.009765168832718,1,2005-08-29
OAT,4.011122703552246,102168,409808.3843765259,-0.012170873702495286,4.036730670928955,0.005966125385003278,-0.0015368761247932018,4.019202289127168,0.009047505782804464,0.05592100865599683,3.90641264688401,0.009431899245958157,1.0313611343255937,13.493183862788904,1,2001-08-03
ANTM,118.50245666503906,1805700,213979886.00006104,0.05874611925768415,115.61090240478515,0.022224682966681772,-0.026483654110480682,119.59388696579705,0.02617677203274885,-0.10826092567892798,121.83870309496683,0.024801703849854365,10.692010760590042,13.148795779945788,1,2022-06-28
DOW,57.942256927490234,2010300,116481319.10133362,-0.007015318838755861,58.22728576660156,0.004481547612130527,0.01426264536707421,57.320617494128996,0.003995546202464295,-0.01439965790957574,56.9369262816414,0.005134026952277394,8.947860268565176,11.194376072479484,1,2017-09-01
LYB,83.66999816894531,937800,78465724.28283691,0.005528170767141543,83.17200012207032,0.006917547714468465,0.022610590088258352,81.0942858741397,0.01833047523545793,0.06116907478290958,79.99122219993954,0.013230962124025346,1.17657738833593,6.592361417260051,0,None
PWR,8.380000114440918,75530121,632942422.6237364,0.01946470099932767,8.32800006866455,0.014361735367328885,0.03584671895961089,8.467142831711541,0.019694682867157184,0.03712873682766845,8.536666658189562,0.02130532493577633,-0.518943738361697,-9.171334883880778,0,None
FITB,11.010000228881836,58857800,648024391.4714813,-0.019590322557634033,11.102000045776368,0.004955656704155493,0.005368725644795706,10.799090930393763,0.02733049607481682,0.04490566017243336,10.695978316049727,0.019655668516109875,1.6018068694845267,3.3923352992388134,0,None
DOV,57.630001068115234,5808200,334726572.2038269,-0.008942398007199577,57.11600036621094,0.019320072931772382,-0.03821757628185164,58.58190482003348,0.015986044100366397,0.035954523314868723,57.63695877317398,0.013235130131049756,8.894252814845414,8.26870934933166,0,None
AMCC,21.001096725463867,6133585,128812011.8588543,-0.10033602713383358,22.157694244384764,0.04439328984873384,-0.09893811650913843,23.131701968965075,0.021551256208086754,0.00028780494673836957,22.528719584147137,0.016041678673596516,-0.3161669481754677,-6.848321885767172,1,2006-05-18
BLDR,46.68000030517578,560400,26159472.171020508,-0.00021414268210073563,46.662000274658205,0.0011125484579251074,0.0015018170758974974,46.69476209368025,0.0015224366846521226,0.22998300703339575,42.52367849198599,0.023156414030898315,0.4321894979247857,39.31582384069871,0,None
PAYX,8.380000114440918,75530121,632942422.6237364,0.01946470099932767,8.32800006866455,0.014361735367328885,0.03584671895961089,8.467142831711541,0.019694682867157184,0.03712873682766845,8.536666658189562,0.02130532493577633,-0.518943738361697,-9.171334883880778,0,None
UAA,35.47999954223633,8409900,298383248.1502533,0.03289668466700412,34.52199859619141,0.08118858801129336,-0.14813929790155939,39.254761650448756,0.07481312165741949,-0.6231145127228704,64.71428565373496,0.0808715638353215,-0.4809070909391478,-31.248383758216658,1,2022-06-21
JBHT,140.00999450683594,1031800,144462312.33215332,-0.04677294490463673,144.77200012207032,0.03190325838561226,-0.025037996730751085,142.91917346772692,0.018532405160811248,0.13885486546178122,132.8974839467851,0.014344366239681695,3.436671254506144,17.228727379502338,0,None
XRX,22.299272537231445,20094200,448086042.2176361,-0.0315470904765376,22.199766540527342,0.05200497412753114,0.2519552093905735,19.905919211251394,0.061981505927099785,0.20816760683268692,18.86352451263912,0.054348866150064956,0.06356534578715904,0.24494273867887717,1,2021-03-22
SWK,26.11000061035156,4281900,111800411.61346434,-0.039367170081321394,27.20800018310547,0.02723607399454119,-0.009484066548231609,26.541428611392067,0.024199385394075595,0.08791669209798163,24.875396819341752,0.025263069598004596,-0.38564704446231624,-13.419638612538575,0,None
BBT,56.777137756347656,163700,9294417.450714111,0.029767873395677942,55.401058197021484,0.01310846629416745,0.015292431139856769,55.331475212460475,0.01062691911981689,0.21477545347834454,51.583834814646885,0.02231443596651347,6.8001367035013205,9.797899929720376,1,2019-12-09
LLL,53.36163711547851,2114700,112843854.0081024,0.009602984544631626,52.818938446044925,0.01604137069774315,0.06444729022161004,52.24426505679176,0.009176235301999767,0.12440503950648588,50.0503053816538,0.009187594904037713,1.5443891026831484,6.62447911010684,1,2019-07-01
HON,152.94000244140625,499800,76439413.22021484,-0.028458872949109485,157.0279998779297,0.018520782467430563,-0.006431431699345239,152.84761846633185,0.028375143985327197,0.07022812994775217,150.952638656374,0.02072565193999339,4.6131596037300655,12.177963178751883,0,None
EBAY,29.690000534057617,270600,8034114.144515991,-0.008018702595090218,29.52400016784668,0.013983946778657292,-0.03478542545066537,30.267142886207218,0.011750744341702596,-0.057634165246054955,30.838324864705402,0.01251877548107962,3.08787100477044,6.5159312298969985,0,None
CNXT,216.57212829589844,1921610,416167167.4546814,-0.06990031288446248,222.61758422851562,0.013830707409952821,-0.11050513920551257,230.58638363792784,0.021719459152110224,-0.2143828243330878,246.36147272019159,0.020526632473687863,-0.05693892458937805,-2.4241708992805866,1,2002-06-26
TSLA,22.68000030517578,40191500,911543232.2654724,0.01658452927344207,22.337999725341795,0.011636422317718735,0.03798626586798372,22.13619059608096,0.015951006064377205,0.16367370813337898,21.492857161022368,0.012942208212722258,0.20007355348513126,4.786558437086397,0,None
CPT,68.76000213623047,15372900,1057040636.8400574,-0.014899725932048549,68.9240005493164,0.009465780351978419,0.10373511467288668,65.12431335449219,0.02423014859568695,0.13145899089171917,62.34756397065662,0.020402072224394177,0.45846561998185276,15.499086034810716,0,None
AOS,127.06999969482422,2631100,334333876.197052,-0.050724644289313295,131.81999969482422,0.016977684144347714,-0.08470793042660531,134.17380886986143,0.019026081931923525,-0.08928594277030465,138.90853167337085,0.015658532803620756,1.2465746126014439,11.716397337152618,0,None
C,68.76000213623047,15372900,1057040636.8400574,-0.014899725932048549,68.9240005493164,0.009465780351978419,0.10373511467288668,65.12431335449219,0.02423014859568695,0.13145899089171917,62.34756397065662,0.020402072224394177,0.3016729781179832,0.918079884514178,0,None
MXIM,18.896982192993164,4105300,77577780.99689484,0.005560826545326993,18.91439743041992,0.025501657270228784,0.09526275299342596,18.011991410028365,0.03347110020827691,-0.17586101339340315,20.14524511307005,0.029984646028834834,0.8784434236019877,8.941967949616746,1,2007-09-27
LEG,56.17421340942383,2051400,115235781.38809204,0.00017598145830557092,56.4413345336914,0.01455817915407429,0.0027017466569476964,55.54114623296829,0.016699535873343153,0.09948060806874813,55.55609367007301,0.013547502122044456,4.735740237847068,8.207877767603389,1,2021-12-20
CMX,360.9918823242187,2074200,748769362.3168944,0.04663852798282464,353.88897705078125,0.012709375731823576,-0.03265491774160536,353.27219645182294,0.018270620799502653,-0.052095026235908566,369.63123527405753,0.012238478822907172,0.15741413973001048,5.014009964323618,1,2007-03-23
MRO,15.489999771118164,3777700,58516572.13535309,0.009778332271070295,15.30999984741211,0.02150767681528216,-0.04264527324124305,15.545238176981607,0.02100168485663745,-0.1163655398684453,15.372160078987243,0.025371080350311697,0.9615383732862216,2.3628296605189947,0,None
JBL,36.233341217041016,1888746,68435578.29032135,-0.007417029971484939,36.46541213989258,0.006207410399898598,-0.0067855628502668285,36.19282731555757,0.01614443082451859,-0.0632002682670638,38.847967238653276,0.013127050571772004,2.9863822554245183,10.58690261116626,1,2014-11-05
RRC,58.82061767578125,1116200,65655573.44970703,0.029279258231378686,57.567298126220706,0.018738105214729524,0.07355772293534099,55.345431736537385,0.017228965202476472,-0.02348194690675732,56.18696921212332,0.01973242297505758,0.9893654326243877,6.788495503324787,1,2018-06-18
CCTYQ,151.8951873779297,8504380,1291774393.6331177,-0.1048560640169889,162.41046447753905,0.02962502868284581,-0.1671333443828873,157.98935227167038,0.053951489964790475,-0.28714975135536464,183.02289036342077,0.03861218852542283,1.875478233415386,9.023129363403747,1,2008-03-31
RCL,162.41000366210938,261200,42421492.95654297,-0.021626483963196535,165.21999816894532,0.018191349663318507,0.08941509033626756,152.64476158505394,0.023704374450761942,0.18755491507416902,146.0939689515129,0.018854883159966085,1.3424356510905593,8.943914575526545,0,None
MXIM_2,20.48064613342285,14207600,290980828.0052185,0.022686866252903098,20.50380973815918,0.03754541217535577,0.3523527194044526,17.590899876185826,0.05111403036724833,0.24270245872706336,16.662294296991256,0.03906263446197918,-0.23636600131765048,-9.392201220331863,1,2021-08-30
LMT,83.66999816894531,937800,78465724.28283691,0.005528170767141543,83.17200012207032,0.006917547714468465,0.022610590088258352,81.0942858741397,0.01833047523545793,0.06116907478290958,79.99122219993954,0.013230962124025346,7.1129134289752125,7.52632320109814,0,None
BJS,16.645545959472656,234800,3908374.1912841797,-0.01778885047758521,16.772650146484374,0.022621231701180588,0.03338373713607724,16.434872763497488,0.0161216156269502,0.25899636304462076,14.663151423136393,0.017135792755784553,1.0407394455245924,9.38928162932864,1,2010-04-29
KMB,80.56999969482422,3846300,309896389.8262024,-0.006535126871377155,80.94599914550781,0.0027078129327786672,-0.0059223113986444625,80.86095210484096,0.0025160932659411637,0.010507759415722915,80.57826039147756,0.001955761602660649,4.192966401383155,5.876224690003284,0,None
CRL,68.76000213623047,15372900,1057040636.8400574,-0.014899725932048549,68.9240005493164,0.009465780351978419,0.10373511467288668,65.12431335449219,0.02423014859568695,0.13145899089171917,62.34756397065662,0.020402072224394177,0.02873256535853897,0.8107960353571864,0,None
HSH,34.83683395385742,309300,10775032.7419281,-0.020519894383984875,35.17352523803711,0.020254477153629477,-0.03217100101559726,35.35860025315058,0.02022460212698906,-0.16198498040559403,37.87768251933749,0.020036079487596867,0.27857146357290913,9.729118860811603,1,2012-06-29
ACKH,25.127058029174805,2773912,69700247.79182434,0.0554672070290264,24.91578598022461,0.05226993626228921,-0.04857155898224182,27.078155608404252,0.05331071093451311,-0.31198358221660966,30.657107307797386,0.045486071027957126,-0.05397740084432302,-5.376989319343051,1,2000-11-17
CI,68.76000213623047,15372900,1057040636.8400574,-0.014899725932048549,68.9240005493164,0.009465780351978419,0.10373511467288668,65.12431335449219,0.02423014859568695,0.13145899089171917,62.34756397065662,0.020402072224394177,0.3016734481182844,0.9180811475953954,0,None
MON,30.67902946472168,16318800,500644946.02890015,0.14866820835106184,28.723526382446288,0.03394249180490852,0.34654128028622816,25.75748607090541,0.032943993546445775,0.40438593634434117,23.648033081539094,0.025961314275869576,2.2067968838859855,7.655114252620954,1,2018-06-07
KBH,30.25331687927246,3386168,102442813.51045227,-0.02426701535574629,30.545022201538085,0.006149787109233217,-0.0063664409604187264,30.630375907534646,0.007229140253575628,0.08519269610344046,29.633975195506263,0.007536167164814019,0.94991308559655,4.899703153830881,1,2009-12-21
PFE,8.380000114440918,75530121,632942422.6237364,0.01946470099932767,8.32800006866455,0.014361735367328885,0.03584671895961089,8.467142831711541,0.019694682867157184,0.03712873682766845,8.536666658189562,0.02130532493577633,-0.518943738361697,-9.171334883880778,0,None
CVH,36.30063247680664,29160400,1058540963.2766724,0.017795606683529402,35.704263305664064,0.014478113119105504,0.09022837987085894,35.04061998639788,0.015178146116950174,0.10648533905847284,34.181342321728906,0.016034969639502204,-0.8719904414078458,-23.508425954907185,1,2013-05-07
TEX,7.203003883361816,45010174,324208458.11279106,0.0018449425838056779,7.328228092193603,0.05695637404688587,0.09785657768306077,6.843833809807187,0.0663813227529067,-0.10492935505565382,7.540178639548166,0.042566000454353055,-0.13072035641757065,-7.191866402439362,1,2008-11-06
DUK,57.630001068115234,5808200,334726572.2038269,-0.008942398007199577,57.11600036621094,0.019320072931772382,-0.03821757628185164,58.58190482003348,0.015986044100366397,0.035954523314868723,57.63695877317398,0.013235130131049756,8.894245524809646,8.268706584199448,0,None
EKDKQ,18.95407485961914,505100,9573703.211593628,-0.017135115370034402,19.20609130859375,0.01609041038305403,-0.03238834031822519,18.8242062159947,0.015785623501793522,0.017742969715025855,19.343959959726487,0.014999705507289691,5.093306611407834,12.843421056258197,1,2010-12-20
TRMB,22.68000030517578,40191500,911543232.2654724,0.01658452927344207,22.337999725341795,0.011636422317718735,0.03798626586798372,22.13619059608096,0.015951006064377205,0.16367370813337898,21.492857161022368,0.012942208212722258,0.1797699722530841,4.421057834974307,0,None
DVN,57.630001068115234,5808200,334726572.2038269,-0.008942398007199577,57.11600036621094,0.019320072931772382,-0.03821757628185164,58.58190482003348,0.015986044100366397,0.035954523314868723,57.63695877317398,0.013235130131049756,4.97891184569732,7.677642548267505,0,None
DAL,57.630001068115234,5808200,334726572.2038269,-0.008942398007199577,57.11600036621094,0.019320072931772382,-0.03821757628185164,58.58190482003348,0.015986044100366397,0.035954523314868723,57.63695877317398,0.013235130131049756,0.5474602260854602,3.9845436171146664,0,None
CTVA,68.76000213623047,15372900,1057040636.8400574,-0.014899725932048549,68.9240005493164,0.009465780351978419,0.10373511467288668,65.12431335449219,0.02423014859568695,0.13145899089171917,62.34756397065662,0.020402072224394177,0.3486012011177552,5.629886100835346,0,None
CE_2,68.76000213623047,15372900,1057040636.8400574,-0.014899725932048549,68.9240005493164,0.009465780351978419,0.10373511467288668,65.12431335449219,0.02423014859568695,0.13145899089171917,62.34756397065662,0.020402072224394177,0.7372483715665653,9.825664546167289,0,None
MEE_2,17.52815818786621,12182700,213540292.7553177,0.00035410464211265384,17.725254440307616,0.015227392644067162,0.1321060580675681,17.24865300314767,0.022910270798756908,0.19881728074104427,15.638537300957573,0.018199952048683243,0.47610853469234604,14.139614343066409,1,2011-06-02
LB,52.958396911621094,812400,43023401.65100098,-0.0018605031720295704,52.93668212890625,0.00885766457596154,-0.02436815645724592,53.17744209652855,0.017419806751560275,-0.06562695225766295,55.10471907116118,0.014281931894712954,4.135013517913396,6.6103783703014285,1,2021-08-03
BRCM,28.820417404174805,309300,8914155.103111267,0.057579807728783836,27.944547271728517,0.020519437328849425,-0.09265993774684309,28.784535453433083,0.02068618073764258,-0.12803794848901526,31.66464063856337,0.015676194743893188,4.657128079380704,11.79074979596988,1,2016-02-01
JP,33.549110412597656,681093,22850064.258247375,0.01213580417267457,33.625685119628905,0.012029788314391592,0.012962565169592112,32.54422296796526,0.021873550668052362,0.27803144719252826,31.1424924456884,0.01891997728890366,5.704540681264187,20.415901608827337,1,2006-04-03
ADI,127.06999969482422,2631100,334333876.197052,-0.050724644289313295,131.81999969482422,0.016977684144347714,-0.08470793042660531,134.17380886986143,0.019026081931923525,-0.08928594277030465,138.90853167337085,0.015658532803620756,3.784128143814658,6.473044741628797,0,None
RRD,35.00078201293945,382000,13370298.728942871,0.022055878173746865,34.70720520019531,0.008317428181344436,0.08483464132718259,33.14603932698568,0.011826940986344563,0.15688644589575704,31.196199931795636,0.018024970767787016,1.8203295916679083,6.314807726690375,1,2012-12-12
CHRW,68.76000213623047,15372900,1057040636.8400574,-0.014899725932048549,68.9240005493164,0.009465780351978419,0.10373511467288668,65.12431335449219,0.02423014859568695,0.13145899089171917,62.34756397065662,0.020402072224394177,-0.8023966662445288,-8.754638282596572,0,None
DTE,57.630001068115234,5808200,334726572.2038269,-0.008942398007199577,57.11600036621094,0.019320072931772382,-0.03821757628185164,58.58190482003348,0.015986044100366397,0.035954523314868723,57.63695877317398,0.013235130131049756,8.894245524809646,8.268706584199448,0,None
ELV,29.690000534057617,270600,8034114.144515991,-0.008018702595090218,29.52400016784668,0.013983946778657292,-0.03478542545066537,30.267142886207218,0.011750744341702596,-0.057634165246054955,30.838324864705402,0.01251877548107962,0.42342245708616727,15.927440507173273,0,None
BBBY,54.44147872924805,192300,10469096.3596344,-0.013099905511009516,54.97442855834961,0.013079346079368509,0.0339681725024517,53.79627354939779,0.010967572852214294,0.13901444392354867,51.956417083740234,0.01133636530521374,8.118551089362507,13.232666281145299,1,2017-07-26
REGN,162.41000366210938,261200,42421492.95654297,-0.021626483963196535,165.21999816894532,0.018191349663318507,0.08941509033626756,152.64476158505394,0.023704374450761942,0.18755491507416902,146.0939689515129,0.018854883159966085,2.999660673176694,12.763830179308645,0,None
